"id","monthly_installment","loan_balance","bureau_score","region","ltv","overdue_months","origination_date","maturity_date","overdue_status","loan_term","live_status","repaid_status","month","overdue_event","term_expiry_event","max_overdue_event","max_overdues_12m","max_arrears_bal_6m","avg_bureau_score_6m","credit_utilization","annual_income","emp_length","months_since_cc_deliq","default_event"
6761345,512.6,81508.37,371,"r_g",0.8435,0,2006-11-07,2036-11-30,1,30,1,0,9,0,0,1,0,0,296,0.5487,48301,2,6,0
3807136,201.6,13200,NA,"r_g",0.2843,0,2003-07-15,2023-07-31,1,20,1,0,9,0,0,1,0,-2234,NA,0.4741,78757,8,4,0
9846161,849,134770.67,503,"r_d",0.6749,0,2006-07-27,2036-07-31,1,30,1,0,9,0,0,1,0,0,498,0.3553,45325,2,15,0
2624962,218.1,27289.74,394,"r_g",0.2901,0,2004-10-20,2029-10-31,1,25,1,0,9,0,0,1,0,-26,386,0.2689,72033,8,13,0
8743185,726.18,88223.1,182,"r_c",0.5769,1.6221,2006-02-22,2029-02-28,2,23,1,0,9,0,0,2,2.1805,1584,202,0.6505,66749,11,4,0
5965517,345.7,61934.93,134,"r_e",0.4387,0,2007-01-17,2042-01-31,1,35,1,0,9,0,0,1,0,0,64,0.477,48208,4,5,0
2434473,1498.4,190250.99,287,"r_m",0.6716,0,2003-02-28,2030-02-28,1,27,1,0,9,0,0,1,0,-34,284,0.4292,49022,6,9,0
3236136,547.78,71061.09,451,"r_a",0.6247,0,2005-09-22,2030-09-30,1,25,1,0,9,0,0,1,0,-30,452,0.1789,44069,5,13,0
4140341,321,80897.01,328,"r_h",0.7919,0,2006-01-30,2036-01-31,1,30,1,0,9,0,0,1,0,-414,350,0.3814,81495,3,14,0
7124308,570.29,100711.94,315,"r_a",0.5376,0.8333,2006-02-21,2031-02-28,2,25,1,0,9,0,0,2,1.0794,312,338,0.5125,41180,5,5,0
2030786,350.1,88415.71,310,"r_g",0.9545,0,2007-01-18,2032-01-31,1,25,1,0,9,0,0,1,0,-92,310,0.6875,77848,6,7,0
2863353,333.5,84066.05,489,"r_e",0.2233,0,2006-10-04,2021-10-31,1,15,1,0,9,0,0,1,0,0,490,0.4317,69899,6,5,0
4623579,413.88,73798.83,495,"r_c",0.8477,0,2006-09-22,2041-09-30,1,35,1,0,9,0,0,1,0,0,490,0.3052,95743,8,13,0
3744316,348.2,41458.36,339,"r_i",0.4527,0,2004-06-22,2029-06-30,1,25,1,0,9,0,0,1,0,0,284,0.6,73042,7,5,0
4336387,713.2,78179.66,460,"r_g",0.5608,0,2004-02-23,2029-02-28,1,25,1,0,9,0,0,1,0,0,460,0.7585,105297,3,7,0
4686665,268,47481.07,429,"r_a",0.6313,0,2006-05-16,2041-05-31,1,35,1,0,9,0,0,1,0,-352,426,0.5154,65125,9,4,0
8207196,667.44,99647.47,378,"r_e",0.1575,0,2004-10-06,2034-10-31,1,30,1,0,9,0,0,1,0,-336,308,0.2946,65743,6,13,0
7555430,140.39,16829.94,154,"r_i",0.1664,0,2006-03-28,2029-03-31,1,23,1,0,9,0,0,1,0,0,228,0.1821,68096,8,14,0
7750361,495.32,131124.35,312,"r_c",0.9054,0,2006-01-05,2031-01-31,1,25,1,0,9,0,0,1,0,0,312,0.5966,71593,8,4,0
7751221,621.2,74498.48,395,"r_d",0.465,0,2005-12-13,2028-12-31,1,23,1,0,9,0,0,1,0,0,410,0.3816,70700,6,17,0
8120813,1539.1,387733.19,559,"r_f",0.7015,0,2007-04-12,2032-04-30,1,25,1,0,9,0,0,1,0,0,498,0.8896,45653,2,10,0
2205997,488.5,53361.17,304,"r_d",0.3185,0,2002-05-07,2027-05-31,1,25,1,0,9,0,0,1,0,0,304,0.6975,62351,8,8,0
4301709,533,94197.11,443,"r_h",0.745,0,2006-01-20,2041-01-31,1,35,1,0,9,0,0,1,0,0,426,0.2953,58706,4,12,0
7233211,180.26,9777.68,490,"r_c",0.0552,0,2003-04-07,2018-04-30,1,15,1,0,9,0,0,1,0,-3250,472,0.6056,54118,2,8,0
6940178,1079.94,290313.7,483,"r_d",0.7489,0,2005-12-14,2040-12-31,1,35,1,0,9,0,0,1,0,-1042,516,0.5309,84472,7,11,0
3287793,630.23,166560.72,279,"r_d",0.7117,0,2005-06-16,2028-06-30,1,23,1,0,9,0,0,1,0,0,354,0.2378,42646,3,15,0
2727205,322.5,81455.55,148,"r_c",0.8338,0,2005-04-28,2025-04-30,1,20,1,0,9,1,0,2,1,0,226,0.8468,21913,4,13,1
2163022,501.87,132574.48,339,"r_d",0.6773,0,2003-10-30,2028-10-31,1,25,1,0,9,0,0,1,0,0,388,0.6232,59009,9,10,0
7999443,446.2,58587.52,465,"r_c",0.6976,0,2006-02-07,2031-02-28,1,25,1,0,9,0,0,1,0,0,404,0.1901,80025,8,14,0
4751877,71.2,90882.38,555,"r_e",0.4285,0,2006-10-02,2029-10-31,1,23,1,0,9,0,0,1,0,0,554,0.6737,71661,7,3,0
7691815,288.74,35525.46,NA,"r_c",0.2497,0,2004-11-25,2026-11-30,1,22,1,0,9,0,0,1,0,-412,NA,0.7182,60827,6,8,0
4236668,321.6,36819.84,179,"r_i",0.3511,0,2003-08-19,2028-08-31,1,25,1,0,9,0,0,1,0,-178,178,0.1948,81961,5,13,0
6100481,448.76,61447.85,151,"r_h",0.8656,0.7041,2007-02-06,2032-02-29,2,25,1,0,9,0,0,2,2.7876,826,124,0.7249,75309,9,8,0
5175228,497.9,72414.3,553,"r_l",0.4483,0,2004-02-25,2029-02-28,1,25,1,0,9,0,0,1,0,-3700,570,0.4663,58864,7,5,0
5992347,428.4,108044.19,335,"r_m",0.7868,0,2003-09-10,2032-09-30,1,29,1,0,9,0,0,1,0,0,330,0.5412,86058,8,9,0
9139874,786.56,83142.8,270,"r_h",0.4941,0.3713,2002-01-30,2027-01-31,2,25,1,0,9,0,0,2,1.2148,956,248,0.6546,29757,2,9,0
5470278,349.64,85496.57,238,"r_i",0.6758,0,2005-04-29,2016-04-30,1,11,1,0,9,0,1,1,0,-12876,238,0.6624,61790,5,9,1
7874761,607.94,160142.57,304,"r_h",0.7483,0,2006-01-13,2031-01-31,1,25,1,0,9,0,0,2,1.1249,270,304,0.3737,47974,2,14,0
5915993,549.7,86522.96,404,"r_c",0.6247,0,2006-03-29,2036-03-31,1,30,1,0,9,0,0,1,0,-40,404,0.62,55967,3,2,0
4891426,765.03,129570.27,366,"r_b",0.7887,0,2006-02-09,2039-02-28,1,33,1,0,9,0,0,1,0,0,366,0.5839,59592,5,11,0
2590998,666.1,116921.74,537,"r_m",0.6044,0,2004-08-23,2039-08-31,1,35,1,0,9,0,0,1,0,0,530,0.3139,56582,8,11,0
8181940,453.9,56444.93,375,"r_e",0.1584,0,2004-12-24,2029-12-31,1,25,1,0,9,0,0,1,0,-36,356,0.3345,64075,9,14,0
8773118,944.9,102346.79,427,"r_a",0.4792,0,2004-04-27,2027-04-30,1,23,1,0,9,0,0,1,0,0,428,0.621,66096,6,4,0
4217844,671.44,106233.18,243,"r_b",0.705,0,2005-12-09,2035-12-31,1,30,1,0,9,0,0,1,0,0,330,0.6001,41033,4,9,0
3620566,1288.3,305316.32,363,"r_f",0.6046,0,2006-07-31,2028-07-31,1,22,1,0,9,0,0,2,1,1288,374,0.5335,30453,2,7,0
5883968,440.62,69328.67,445,"r_e",0.2658,0,2006-05-26,2036-05-31,1,30,1,0,9,0,0,1,0,0,446,0.5306,60240,6,8,0
6328098,103.99,168625.06,575,"r_b",0.537,0,2006-11-03,2021-11-30,1,15,1,0,9,0,0,1,0,-32598,592,0.4221,55213,10,8,0
9908746,485.9,86456.84,384,"r_h",0.7559,0,2006-05-25,2041-05-31,1,35,1,0,9,0,0,1,0,0,384,0.513,69697,8,4,0
6806613,471,73169.47,523,"r_g",0.7813,0,2005-10-20,2035-10-31,1,30,1,0,9,0,0,1,0,0,524,0.4005,40360,2,6,0
7137457,623.3,111270.95,507,"r_b",0.7229,0,2006-07-24,2041-07-31,1,35,1,0,9,0,0,1,0,-20,534,0.5796,67386,6,2,0
3378024,423.92,75068.9,377,"r_a",0.8755,0,2005-10-19,2040-10-31,1,35,1,0,9,0,0,1,0,-72,418,0.3942,73478,7,13,0
2242000,407.1,64161.19,265,"r_l",0.7677,0,2006-07-28,2036-07-31,1,30,1,0,9,0,0,1,0,-590,280,0.6507,69003,7,12,0
1986129,390.03,62784.58,470,"r_e",0.1933,0,2007-03-08,2037-03-31,1,30,1,0,9,0,0,1,0,0,468,0.3491,71108,8,15,0
4105462,214.4,3932.96,522,"r_c",0.0211,0,2004-10-01,2024-10-31,1,20,1,0,9,0,0,1,0,-15184,504,0.4468,62553,6,10,0
7524530,386.18,97327.49,337,"r_e",0.2643,0,2006-01-24,2031-01-31,1,25,1,0,9,0,0,1,0,0,324,0.5781,58765,6,7,0
6827247,443.9,52808.4,288,"r_i",0.6781,2.5818,2007-04-12,2028-04-30,2,21,1,0,9,1,0,2,2.7173,1206,236,0.6393,77078,9,11,1
7348844,726.13,91903.69,482,"r_d",0.2755,0,2005-07-05,2030-07-31,1,25,1,0,9,0,0,1,0,-1868,490,0.4089,27917,3,7,0
3017788,705.61,97648.31,354,"r_f",0.4668,0,2005-03-18,2032-03-31,1,27,1,0,9,0,0,1,0,0,340,0.6824,98220,7,13,0
9141681,1028.3,260177.29,204,"r_b",0.791,0,2006-12-19,2031-12-31,1,25,1,0,9,0,0,1,0,-6,204,0.4373,62248,4,5,0
6575582,845.39,216619.54,538,"r_c",0.8743,0,2006-03-07,2031-03-31,1,25,1,0,9,0,0,1,0,-8374,558,0.2581,52526,5,11,0
8459540,262.49,10153.02,265,"r_i",0.1126,0,2006-04-06,2019-04-30,1,13,1,0,9,0,0,1,0,0,260,0.7699,73385,10,4,0
3092190,1291.62,175953.42,420,"r_c",0.6562,0,2006-10-12,2031-10-31,1,25,1,0,9,0,0,1,0,0,410,0.3024,61013,9,14,0
4081216,572.47,77428.26,513,"r_l",0.5325,0,2006-08-10,2031-08-31,1,25,1,0,9,0,0,1,0,0,500,0.2023,80656,8,14,0
6197899,605.54,157166.25,133,"r_d",0.835,0,2006-06-08,2036-06-30,1,30,1,0,9,0,0,1,0.9784,592,156,0.3501,100252,11,12,0
3207966,436.92,77918.06,261,"r_e",0.2619,0,2006-09-18,2041-09-30,1,35,1,0,9,0,0,1,0.6575,0,244,0.3167,68212,12,13,0
2841319,472.7,73106.19,455,"r_e",0.1915,0,2006-02-21,2036-02-29,1,30,1,0,9,0,0,1,0.103,-454,446,0.6307,47663,4,4,0
8895249,391,97441.82,245,"r_c",0.8742,0,2006-04-20,2036-04-30,1,30,1,0,9,0,0,1,0,-704,292,0.3847,69506,9,15,0
7060659,798.9,136258.47,483,"r_e",0.3912,0,2006-02-20,2036-02-29,1,30,1,0,9,0,0,1,0,0,454,0.6025,52823,3,8,0
1862173,896.1,121030.92,463,"r_g",0.8166,0,2007-01-19,2032-01-31,1,25,1,0,9,0,0,1,0,0,428,0.7564,61715,7,9,0
3572447,460.46,84415.34,465,"r_c",0.8723,0,2007-01-19,2042-01-31,1,35,1,0,9,0,0,1,0,-434,460,0.8278,73176,6,10,0
6362715,977.68,96855.58,515,"r_d",0.519,0,2003-03-27,2026-03-31,1,23,1,0,9,0,0,1,0,-188,556,0.168,54270,5,12,0
1104735,605.46,130323.77,318,"r_h",0.8242,0,2003-12-18,2030-12-31,1,27,1,0,9,0,0,1,0,0,332,0.5056,56661,5,11,0
4521005,87.11,141288.27,298,"r_f",0.6464,0,2004-06-21,2029-06-30,1,25,1,0,9,0,0,1,0,0,310,0.5967,73385,7,8,0
9054340,511.3,135165.71,456,"r_h",0.952,0,2007-03-20,2025-03-31,1,18,1,0,9,0,0,1,0,0,458,0.4489,70337,7,9,0
5660526,1165.87,308037.35,471,"r_i",0.3774,0,2006-11-21,2031-11-30,1,25,1,0,9,0,0,1,0,0,460,0.8585,58721,12,2,0
5694611,1292.9,144185.32,477,"r_d",0.6323,2.39,2006-08-10,2027-08-31,2,21,1,0,9,1,0,2,2.6116,3376,478,0.6823,66925,10,4,1
5152464,879.83,231451.56,208,"r_d",0.7624,0,2007-05-17,2032-05-31,1,25,1,0,9,0,0,2,1.2925,716,208,0.5272,52818,3,3,0
4919180,578.32,90772.61,296,"r_e",0.3894,0,2006-04-26,2036-04-30,1,30,1,0,9,0,0,1,0,0,278,0.4164,75394,9,2,0
5245972,320.6,50320.46,228,"r_i",0.4966,0,2006-02-23,2036-02-29,1,30,1,0,9,0,0,1,0,0,216,0.528,73069,8,3,0
5462287,384.15,49831.27,444,"r_a",0.5912,0,2005-09-30,2030-09-30,1,25,1,0,9,0,0,1,0,0,426,0.3087,71474,9,14,0
4222036,316.2,43707.03,345,"r_i",0.759,0,2007-05-22,2032-05-31,1,25,1,0,9,0,0,1,0,0,334,0.3666,43607,3,14,0
7999678,499.02,117491.79,517,"r_c",0.501,0,2005-09-06,2030-09-30,1,25,1,0,9,0,0,1,0,-5126,504,0.3709,92627,10,13,0
4551783,464,116980.12,NA,"r_a",0.9678,0,2006-10-24,2036-10-31,1,30,1,0,9,0,0,2,2.036,0,NA,0.3504,53133,5,10,0
2540830,564.8,142346.11,423,"r_m",0.8616,0,2006-08-18,2021-08-31,1,15,1,0,9,0,0,1,0,0,434,0.2704,55470,6,14,0
4391337,836.62,221039.17,433,"r_b",0.5783,0,2005-11-08,2020-11-30,1,15,1,0,9,0,0,1,0,0,416,0.5161,60398,4,6,1
9225787,764.52,191913.15,304,"r_c",0.9261,0,2006-08-14,2030-08-31,1,24,1,0,9,0,0,1,0,-12,346,0.275,35385,5,12,0
8262263,280.5,1141.05,447,"r_c",0.0147,0,2003-01-22,2016-01-31,1,13,1,0,9,0,0,1,0,0,456,0.6548,85307,7,9,0
9334679,189.03,147297.43,470,"r_m",0.7284,0,2004-11-04,2029-11-30,1,25,1,0,9,0,0,1,0,0,470,0.4811,68363,5,3,0
4062767,303.2,54558.98,519,"r_d",0.1212,0,2007-03-14,2032-03-31,1,25,1,0,9,0,0,1,0,-30830,520,0.5363,79101,6,9,0
7237373,462,67346.59,485,"r_m",0.6412,0,2005-07-29,2035-07-31,1,30,1,0,9,0,0,1,0,-3356,514,0.2628,58541,3,11,0
5486858,406.7,101926.51,446,"r_l",0.7751,0,2006-06-23,2041-06-30,1,35,1,0,9,0,0,2,1,406,466,0.4662,49125,5,12,0
2470877,444.84,82606.85,474,"r_d",0.4398,0,2007-04-12,2032-04-30,1,25,1,0,9,0,0,1,0,0,474,0.2733,57394,9,15,0
1342716,841.52,112628.28,435,"r_c",0.7288,0,2007-05-16,2031-05-31,1,24,1,0,9,0,0,1,0,0,404,0.2569,70494,5,14,0
7761386,712.6,125766.92,306,"r_d",0.5716,0,2005-12-15,2040-12-31,1,35,1,0,9,0,0,1,0,0,464,0.7631,107147,5,5,0
9856343,471.6,56040,512,"r_g",0.8289,0.0928,2006-01-23,2029-01-31,2,23,1,0,9,0,0,1,0.0928,44,510,0.4422,48605,1,6,0
5013920,701.4,26689.53,504,"r_b",0.1403,0,2005-02-10,2019-02-28,1,14,1,0,9,0,0,1,0,0,504,0.3531,59299,10,15,0
4466742,1495.5,244369.8,238,"r_c",0.7408,0.7529,2006-04-10,2036-04-30,2,30,1,0,9,0,0,1,0.7536,1126,260,0.5807,94423,4,8,0
3756900,1629.02,203177.96,297,"r_d",0.4754,0,2005-05-09,2026-05-31,1,21,1,0,9,0,0,1,0,-72,300,0.6218,64425,5,6,0
3196401,78.4,9082.85,449,"r_d",0.035,0,2004-05-26,2029-05-31,1,25,1,0,9,0,0,1,0,-119372,468,0.3202,62288,5,15,0
3391307,398.2,70718.56,496,"r_d",0.6619,0,2005-12-13,2040-12-31,1,35,1,0,9,0,0,1,0,0,496,0.6612,61882,5,5,0
4323459,1375.8,173320.26,164,"r_f",0.4526,0,2004-09-06,2029-09-30,1,25,1,0,9,0,0,1,0,0,164,0.7084,66790,8,6,0
7625634,275.21,69089.97,544,"r_i",0.659,0,2005-07-20,2025-07-31,1,20,1,0,9,0,0,1,0,-4,530,0.5209,74099,11,5,0
3267677,650.7,163987.02,408,"r_i",0.9248,0,2007-02-27,2037-02-28,1,30,1,0,9,0,0,1,0,0,370,0.4077,45510,2,7,0
6299157,451.9,70206.27,236,"r_b",0.6378,0,2005-10-07,2035-10-31,1,30,1,0,9,0,0,1,0,0,298,0.287,59893,8,16,0
2742898,383.72,102146.55,491,"r_c",0.7968,0,2003-09-30,2038-09-30,1,35,1,0,9,0,0,1,0,-104,498,0.5781,64707,7,13,0
2155332,359.6,48250.56,263,"r_i",0.5662,0,2006-04-04,2031-04-30,1,25,1,0,9,1,0,1,0,0,272,0.7936,105794,11,12,1
2684408,422.8,76035.81,348,"r_l",0.892,0,2007-04-02,2042-04-30,1,35,1,0,9,0,0,1,0,0,316,0.4038,91101,11,8,0
6755894,1067.35,138851.46,376,"r_e",0.3808,0,2006-02-07,2031-02-28,1,25,1,0,9,0,0,1,0,0,376,0.535,74370,4,9,1
4768571,339.8,46349.06,378,"r_e",0.2127,0,2007-01-19,2032-01-31,1,25,1,0,9,0,0,1,0,0,400,0.8172,43961,1,4,0
4872665,1059.24,165353.64,388,"r_d",0.7499,0,2007-02-07,2036-02-29,1,29,1,0,9,0,0,1,0,0,388,0.239,82586,6,12,0
3497084,389.6,50172.84,482,"r_i",0.5981,0,2005-09-30,2030-09-30,1,25,1,0,9,0,0,1,0,-28,442,0.8936,55776,7,5,0
6687208,753.8,77690.75,402,"r_m",0.4481,0,2006-09-28,2026-09-30,1,20,1,0,9,0,0,1,0,-50,414,0.453,39057,5,8,0
7788228,372.72,58061.38,468,"r_i",0.6013,0,2006-01-17,2036-01-31,1,30,1,0,9,0,0,1,0,-22,468,0.5492,76015,8,13,0
8515404,281.28,20235.42,239,"r_g",0.3892,1.1503,2005-09-27,2022-09-30,2,17,1,0,9,0,0,2,1.6634,468,240,0.2835,52058,4,13,0
5357726,572.02,105507.16,509,"r_a",0.9524,0,2007-03-06,2042-03-31,1,35,1,0,9,0,0,1,0,0,510,0.5325,63617,6,7,0
7148447,482,118971.46,274,"r_c",0.912,0,2006-11-08,2041-11-30,1,35,1,0,9,0,0,1,0,-272,304,0.7612,44584,4,3,0
3343028,806.62,213612.93,274,"r_b",0.8433,0,2006-08-10,2025-08-31,1,19,1,0,9,0,0,1,0.5041,406,228,0.3553,57671,9,12,0
3211117,447.6,112367.06,177,"r_b",0.9197,0,2005-08-17,2030-08-31,1,25,1,0,9,0,0,1,1,448,178,0.5119,72259,9,8,0
2386872,1492.74,163679.77,474,"r_m",0.6032,0,2005-08-25,2027-08-31,1,22,1,0,9,0,0,1,0,-1144,432,0.4515,64537,5,6,0
2180283,833.36,220998.7,517,"r_b",0.7923,0,2006-05-24,2021-05-31,1,15,1,0,9,0,0,1,0,0,518,0.3519,69259,7,15,0
2184935,397.2,69039.34,108,"r_l",0.7446,2.2366,2006-06-29,2040-06-30,2,34,1,0,9,1,0,2,2.5986,1032,134,0.8788,39645,2,8,1
9572005,354.4,88781.34,421,"r_c",0.7423,0,2006-06-08,2031-06-30,1,25,1,0,9,0,0,1,0,-40,366,0.3364,64759,9,18,0
4576380,850.3,113413.55,279,"r_m",0.623,0,2006-09-08,2031-09-30,1,25,1,0,9,0,0,1,0,0,274,0.5175,86221,5,3,0
2241329,554.47,76888.48,348,"r_c",0.6027,0,2007-03-12,2032-03-31,1,25,1,0,9,0,0,1,0,0,348,0.5383,85630,6,7,0
6226044,543.83,53789.45,449,"r_m",0.2907,0,2006-09-05,2016-09-30,1,10,1,0,9,0,0,1,0,0,400,0.5937,63307,9,11,0
8182327,232.24,24350.04,451,"r_h",0.241,0,2005-12-29,2026-12-31,1,21,1,0,9,0,0,1,0,-40000,486,0.68,43800,3,9,0
8422847,967.9,99704.08,393,"r_d",0.3355,0,2004-01-27,2027-01-31,1,23,1,0,9,0,0,1,0,-1786,394,0.5501,57445,4,7,0
4183534,55.12,3705.4,533,"r_l",0.0085,0,2003-06-13,2023-06-30,1,20,1,0,9,0,0,1,0,-28198,548,0.537,53353,3,11,0
6113980,411.35,108672.71,527,"r_h",0.6049,0,2005-12-16,2024-12-31,1,19,1,0,9,0,0,1,0,-44000,502,0.3934,85726,8,13,0
7861085,560.15,82958.49,403,"r_d",0.4439,0,2005-12-14,2024-12-31,1,19,1,0,9,0,0,1,0,-1120,300,0.5139,41225,3,3,0
4549056,735.3,180715.63,301,"r_d",0.6444,0,2004-05-28,2029-05-31,1,25,1,0,9,0,0,1,0,-3046,366,0.4128,71441,8,8,0
9300068,1272.23,162445.61,NA,"r_d",0.2683,0,2005-05-11,2030-05-31,1,25,1,0,9,0,0,1,0,-640,NA,0.3843,73997,7,17,0
6098285,631.7,167567.43,521,"r_f",0.3807,0,2003-05-27,2028-05-31,1,25,1,0,9,0,0,1,0,-454,522,0.1778,92918,4,13,0
9376984,400.81,71896.86,401,"r_e",0.2711,0,2005-11-08,2040-11-30,1,35,1,0,9,0,0,1,0,0,394,0.5334,105841,8,5,0
3451376,93.56,103006.02,283,"r_i",0.7271,0,2006-09-13,2036-09-30,1,30,1,0,9,0,0,1,0,0,308,0.7356,92704,5,5,0
9339584,414.29,50812.43,412,"r_d",0.2761,0,2006-08-23,2029-08-31,1,23,1,0,9,0,0,1,0,0,364,0.4261,61750,7,5,0
7686099,514.22,91331.95,299,"r_e",0.3757,0,2005-12-07,2040-12-31,1,35,1,0,9,0,0,1,0,-60,358,0.1808,86402,3,12,0
8243185,140.54,179408.65,504,"r_b",0.6882,0,2005-05-10,2019-05-31,1,14,1,0,9,0,0,1,0,0,508,0.4217,85040,5,12,0
7501456,203,47090.11,541,"r_b",0.241,0,2002-12-03,2024-12-31,1,22,1,0,9,0,0,1,0,-24682,542,0.748,47408,2,5,0
8729338,315.6,56565.78,263,"r_e",0.1576,0,2006-09-12,2041-09-30,1,35,1,0,9,0,0,1,0,0,310,0.7429,66173,6,6,0
9553060,339.9,43278.94,NA,"r_i",0.3591,0,2005-06-30,2030-06-30,1,25,1,0,9,0,0,1,0,0,NA,0.4877,61317,6,11,0
4852055,3.46,474.77,341,"r_l",0.0079,0,2006-12-07,2031-12-31,1,25,1,0,9,0,0,1,0,-33024,342,0.2597,67569,9,12,0
2337392,711.8,71185.02,518,"r_c",0.6658,0,2007-05-17,2026-05-31,1,19,1,0,9,0,0,1,0,-1054,514,0.539,72684,10,5,0
1486963,560.36,87943.67,446,"r_l",0.587,0,2005-08-17,2025-08-31,1,20,1,0,9,0,0,1,0,0,436,0.3593,47429,3,13,0
6176081,612.81,161996.31,344,"r_d",0.7005,0,2004-01-23,2029-01-31,1,25,1,0,9,0,0,1,0,0,316,0.6605,30464,3,2,0
9688247,428,107408.24,224,"r_d",0.7502,0,2005-10-21,2030-10-31,1,25,1,0,9,0,0,1,0,-2,252,0.3119,57204,6,13,0
2104636,738.5,183498.08,235,"r_i",0.9347,0,2006-07-07,2036-07-31,1,30,1,0,9,0,0,2,2.6006,168,228,0.5701,71421,7,11,0
1392733,468.3,73652.75,215,"r_h",0.7602,0,2006-03-30,2036-03-31,1,30,1,0,9,0,0,1,0.8249,386,220,0.3205,53119,4,13,0
1004267,1029.82,143782.97,505,"r_e",0.3778,0,2007-05-17,2032-05-31,1,25,1,0,9,0,0,1,0,0,446,0.446,85976,7,6,0
5679636,709.25,95924.75,381,"r_h",0.4454,0,2003-05-28,2028-05-31,1,25,1,0,9,0,0,1,0,0,422,0.3654,90267,6,12,0
1612648,1215.1,196431.92,518,"r_b",0.8056,0,2007-03-27,2037-03-31,1,30,1,0,9,0,0,1,0,-2030,518,0.2913,79264,11,13,0
9432291,895.3,116942.07,380,"r_d",0.5595,0,2006-02-07,2031-02-28,1,25,1,0,9,0,0,1,0,-1420,464,0.5248,60422,11,10,0
7826869,448.43,120567.18,524,"r_h",0.6624,0,2006-06-13,2028-06-30,1,22,1,0,9,0,0,1,0,0,474,0.2634,63900,4,15,0
2909475,818.53,205393.47,278,"r_f",0.698,0,2007-03-29,2032-03-31,1,25,1,0,9,0,0,1,0,-88,302,0.7446,54308,3,7,0
9662537,485.84,86537.48,371,"r_i",0.7822,0,2006-08-24,2041-08-31,1,35,1,0,9,0,0,1,0,0,372,0.5063,65236,9,9,0
9849685,697.2,106120.38,408,"r_l",0.6859,0,2007-03-05,2037-03-31,1,30,1,0,9,0,0,1,0,-5662,398,0.1528,71456,6,15,0
5116407,136.5,209639.13,349,"r_i",0.6343,0,2006-11-29,2024-11-30,1,18,1,0,9,0,0,1,0,-11478,334,0.6228,82122,7,10,0
7268730,402.43,62687.74,325,"r_i",0.7285,0,2006-01-10,2036-01-31,1,30,1,0,9,0,0,1,0,0,298,0.1558,61131,7,14,0
3863711,410.75,73807.8,574,"r_e",0.2796,0,2007-02-20,2042-02-28,1,35,1,0,9,0,0,1,0,-104,564,0.5957,45020,3,8,0
8795303,669.4,176462.66,280,"r_d",0.4737,0,2004-06-09,2029-06-30,1,25,1,0,9,0,0,1,0,-1094,314,0.6979,88441,8,8,0
1490969,813.16,109171.92,NA,"r_i",0.636,0,2006-05-23,2031-05-31,1,25,1,0,9,0,0,1,0,0,NA,0.3736,64813,11,16,0
4183334,396.6,105205.11,453,"r_l",0.7163,0,2006-05-24,2028-05-31,1,22,1,0,9,0,0,1,0,0,454,0.4593,79351,8,5,0
6593581,344.3,91418.24,NA,"r_e",0.3041,0,2004-02-11,2029-02-28,1,25,1,0,9,0,0,1,0,0,NA,0.5923,63749,7,12,0
1692908,303.05,78882.16,NA,"r_e",0.3204,0,2006-06-26,2041-06-30,1,35,1,0,9,0,0,1,0,-5000,372,0.2331,68686,7,13,0
3143352,808.61,213595.93,447,"r_h",0.8179,0,2005-09-29,2027-09-30,1,22,1,0,9,0,0,1,0,0,448,0.1628,58783,8,11,0
3243487,759.1,80094.58,454,"r_c",0.3805,0,2004-11-26,2026-11-30,1,22,1,0,9,0,0,1,0,-352,454,0.4528,76314,7,3,0
6668699,1010.59,157875.95,238,"r_d",0.6473,0,2006-02-28,2036-02-29,1,30,1,0,9,0,0,1,0,0,238,0.6044,51110,2,10,0
9750474,378.8,47276.03,357,"r_e",0.3956,0,2004-12-21,2029-12-31,1,25,1,0,9,0,0,1,0,0,372,0.3516,76620,8,14,0
5403432,1437.81,142878.72,511,"r_d",0.4145,0,2006-03-30,2026-03-31,1,20,1,0,9,0,0,1,0,0,504,0.3018,77633,4,13,0
9648175,528.71,75083.66,316,"r_g",0.7911,0,2006-10-24,2032-10-31,1,26,1,0,9,0,0,1,0.9899,10,318,0.5742,76496,9,3,0
7369996,440,110770.34,222,"r_m",0.7662,0,2005-05-31,2030-05-31,1,25,1,0,9,0,0,1,0,0,200,0.6847,65720,7,11,0
8747171,476.54,503466.39,621,"r_d",0.3161,0,2006-10-27,2031-10-31,1,25,1,0,9,0,0,1,0,-8,620,0.4498,82391,10,3,0
8610680,508.31,80511.35,294,"r_a",0.7965,0,2006-08-29,2036-08-31,1,30,1,0,9,0,0,1,0,0,394,0.3613,72350,10,15,0
3337602,591.94,103269.92,495,"r_b",0.7299,0,2005-08-23,2040-08-31,1,35,1,0,9,0,0,1,0,0,508,0.3554,41791,3,15,0
1754271,642.1,116460.61,430,"r_d",0.7376,0,2007-05-14,2042-05-31,1,35,1,0,9,0,0,1,0,0,468,0.4065,67837,8,9,0
8307697,1062.36,125565.83,387,"r_g",0.4572,0,2007-03-21,2029-03-31,1,22,1,0,9,0,0,1,0,-1062,462,0.3328,65081,7,13,0
2043976,687.8,112836.94,357,"r_c",0.7678,0,2004-02-20,2039-02-28,1,35,1,0,9,0,0,2,2.3742,688,348,0.5516,44420,4,3,0
