"ID","REPORT_DATE","BALANCE","ORIGINATION_DATE","MATURITY_DATE","BUREAU_SCORE_ORIG","DEFAULT_FLAG","LOAN_STATUS","ASSET_TYPE","SUPPLIER","CUSTOMER_TYPE"
2468210,"2008-12-31",89667.75,"2002-01-28","2020-01-28",635,0,0,"Backhoe Loader","supplier7","Individual"
5228092,"2007-03-31",81085.94,"2007-03-30","2029-03-30",454,0,0,"Backhoe Loader","supplier1","Individual"
2219633,"2008-06-30",147536.95,"1999-06-02","2019-06-02",718,0,0,"Tipping Trailer","supplier6","Individual"
2546399,"2015-06-30",96646.6,"2004-10-28","2029-10-28",507,0,0,"Backhoe Loader","supplier4","Business"
5578004,"2006-09-30",40532.34,"1998-12-31","2023-12-31",712,0,0,"Tractor","supplier2","Business"
3602421,"2013-12-31",127604.47,"2007-06-29","2027-06-29",583,0,0,"Tractor","supplier3","Individual"
9405157,"2016-09-30",129199.45,"2006-11-28","2016-11-28",484,1,1,"Excavator","supplier4","Business"
6138311,"2015-06-30",151592.58,"2008-06-30","2028-06-30",625,0,0,"Backhoe Loader","supplier5","Individual"
3546302,"2010-03-31",134869.49,"2007-07-13","2019-07-13",746,0,0,"Tipping Trailer","supplier3","Individual"
5773058,"2009-09-30",14766.87,"2005-05-18","2028-05-18",695,0,0,"Tractor","supplier6","Individual"
5541223,"2008-12-31",112264.55,"2007-02-14","2028-02-14",547,0,0,"Tractor","supplier4","Business"
6306478,"2009-03-31",68075.96,"2008-04-16","2033-04-16",504,0,0,"Tipping Trailer","supplier2","Individual"
3199441,"2008-06-30",48722.89,"2002-06-28","2022-06-28",876,0,0,"Tractor","supplier6","Individual"
2219633,"2005-12-31",93116.13,"1999-06-02","2019-06-02",718,0,0,"Tipping Trailer","supplier6","Individual"
4650528,"2015-03-31",109342.99,"2008-05-14","2023-05-14",779,0,0,"Tractor","supplier1","Individual"
5773058,"2008-09-30",14830.37,"2005-05-18","2028-05-18",695,0,0,"Tractor","supplier6","Individual"
3981088,"2011-03-31",69074.29,"2006-09-27","2031-09-27",705,0,0,"Tractor","supplier5","Business"
4536034,"2016-06-30",98756.1,"2006-06-20","2031-06-20",868,0,0,"Tipping Trailer","supplier3","Individual"
3829712,"2006-09-30",25673.92,"1998-08-10","2018-08-10",737,0,0,"Excavator","supplier7","Individual"
6427403,"2009-12-31",355143.33,"2006-01-10","2031-01-10",696,0,0,"Tractor","supplier3","Business"
9072434,"2015-06-30",74780.86,"2005-02-01","2030-02-01",731,0,0,"Tractor","supplier3","Individual"
9416073,"2006-12-31",66949.79,"2005-09-28","2030-09-28",748,0,0,"Backhoe Loader","supplier7","Business"
4636274,"2007-09-30",130151.59,"2006-02-24","2026-02-24",677,0,0,"Backhoe Loader","supplier7","Individual"
2030213,"2009-09-30",87364.52,"2007-12-10","2027-12-10",681,0,0,"Backhoe Loader","supplier3","Individual"
9704008,"2007-06-30",100514.15,"2005-10-06","2023-10-06",498,0,0,"Excavator","supplier3","Individual"
5703330,"2014-06-30",77428.88,"2008-01-25","2028-01-25",707,0,0,"Tractor","supplier4","Business"
4079156,"2007-06-30",61204.98,"2006-04-11","2031-04-11",780,0,0,"Tractor","supplier7","Individual"
1156700,"2012-03-31",450804.76,"2006-09-01","2026-09-01",809,0,0,"Tractor","supplier3","Individual"
4794176,"2013-09-30",61410.62,"2005-12-21","2025-12-21",832,0,0,"Tractor","supplier7","Individual"
8305320,"2016-06-30",113082.42,"2008-06-05","2032-06-05",661,0,0,"Backhoe Loader","supplier4","Individual"
1191534,"2014-09-30",113265.14,"2004-08-31","2029-08-31",814,0,0,"Tractor","supplier2","Business"
8402773,"2008-03-31",27894.76,"2005-12-09","2024-12-09",763,0,0,"Excavator","supplier7","Business"
7785252,"2012-12-31",163354.41,"2005-08-15","2030-08-15",622,0,0,"Backhoe Loader","supplier7","Individual"
1709432,"2009-06-30",159920.1,"2008-05-08","2023-05-08",700,0,0,"Tractor","supplier3","Individual"
2683903,"2010-03-31",310457.1,"2007-07-30","2032-07-30",646,0,0,"Tipping Trailer","supplier1","Individual"
2219633,"2006-12-31",91063.5,"1999-06-02","2019-06-02",718,0,0,"Tipping Trailer","supplier6","Individual"
1575187,"2007-06-30",152039.05,"2001-02-06","2026-02-06",663,0,0,"Backhoe Loader","supplier2","Business"
4863125,"2014-06-30",95281.15,"2006-11-16","2021-11-16",894,0,0,"Tractor","supplier4","Individual"
7163052,"2015-03-31",164968.03,"2007-08-17","2032-08-17",586,0,0,"Backhoe Loader","supplier4","Business"
1488279,"2010-06-30",164264.56,"2005-10-18","2030-10-18",748,0,0,"Tractor","supplier6","Individual"
1057952,"2010-03-31",65906.87,"2007-12-17","2032-12-17",794,0,0,"Tractor","supplier1","Individual"
4278656,"2005-12-31",77786,"2005-06-17","2020-06-17",655,0,0,"Backhoe Loader","supplier5","Individual"
8431179,"2016-09-30",101136.77,"2007-01-23","2032-01-23",501,0,0,"Excavator","supplier4","Individual"
3917800,"2007-06-30",150421.58,"2007-01-29","2032-01-29",546,0,0,"Excavator","supplier2","Business"
9326007,"2012-03-31",566397.41,"2007-01-30","2032-01-30",684,0,0,"Tipping Trailer","supplier2","Individual"
7848258,"2015-03-31",174927.39,"2008-05-01","2033-05-01",565,0,0,"Tractor","supplier6","Individual"
8149853,"2008-03-31",79612.64,"2003-04-08","2028-04-08",815,0,0,"Backhoe Loader","supplier3","Individual"
3979222,"2010-03-31",76069.33,"2005-06-15","2030-06-15",630,0,0,"Backhoe Loader","supplier3","Business"
5278090,"2010-12-31",78865.57,"2006-06-28","2026-06-28",577,0,0,"Backhoe Loader","supplier5","Individual"
5056765,"2010-03-31",161640.8,"2008-08-05","2028-08-05",561,0,0,"Excavator","supplier2","Business"
6366861,"2011-06-30",85682.73,"2006-01-13","2036-01-13",801,0,0,"Tractor","supplier1","Business"
5776140,"2006-09-30",467988.59,"2006-07-28","2031-07-28",715,0,0,"Tractor","supplier1","Business"
4010848,"2010-03-31",101225.66,"2007-03-13","2032-03-13",600,0,0,"Tractor","supplier6","Individual"
7945352,"2007-09-30",107741.67,"2006-10-31","2026-10-31",682,0,0,"Tractor","supplier3","Business"
8919042,"2011-09-30",87728.41,"2004-12-09","2039-12-09",614,0,0,"Tractor","supplier2","Individual"
9405157,"2016-09-30",129199.45,"2006-11-28","2016-11-28",484,1,1,"Excavator","supplier4","Business"
4784345,"2009-03-31",134999.95,"2005-11-17","2030-11-17",663,0,0,"Excavator","supplier1","Individual"
2837201,"2013-03-31",100566.17,"2007-02-02","2025-02-02",622,0,0,"Tractor","supplier3","Individual"
5640222,"2009-06-30",65717.62,"2007-02-28","2027-02-28",837,0,0,"Tractor","supplier1","Individual"
4336640,"2007-09-30",206675.01,"2006-11-24","2031-11-24",568,0,0,"Tractor","supplier3","Individual"
2468210,"2012-09-30",89430.97,"2002-01-28","2020-01-28",635,0,0,"Backhoe Loader","supplier7","Individual"
5756921,"2010-09-30",58588.32,"2004-11-30","2023-11-30",507,0,0,"Tipping Trailer","supplier1","Individual"
5683967,"2011-03-31",70231.28,"2005-12-19","2025-12-19",758,0,0,"Tractor","supplier1","Individual"
5156654,"2014-06-30",117156.61,"2007-12-13","2032-12-13",599,0,0,"Backhoe Loader","supplier5","Individual"
9428830,"2008-06-30",145910.72,"2007-05-22","2027-05-22",677,0,0,"Tipping Trailer","supplier5","Business"
8159736,"2008-09-30",164563.09,"2003-05-21","2028-05-21",680,0,0,"Backhoe Loader","supplier4","Individual"
8329561,"2008-12-31",185563.85,"2007-11-02","2032-11-02",668,0,0,"Tractor","supplier5","Business"
8390113,"2012-06-30",183145.33,"2001-11-30","2026-11-30",716,0,0,"Backhoe Loader","supplier6","Individual"
9625944,"2006-09-30",345142.93,"2005-06-24","2025-06-24",839,0,0,"Backhoe Loader","supplier4","Individual"
8089164,"2014-09-30",49111.7,"2000-12-15","2024-12-15",657,0,0,"Tractor","supplier2","Individual"
7797701,"2011-12-31",59061.49,"2001-09-13","2026-09-13",785,0,0,"Tipping Trailer","supplier2","Business"
2241435,"2010-06-30",327652.87,"2008-03-19","2028-03-19",557,0,0,"Backhoe Loader","supplier1","Individual"
9428830,"2010-09-30",145515.32,"2007-05-22","2027-05-22",677,0,0,"Tipping Trailer","supplier5","Business"
2870716,"2010-12-31",110182.89,"2006-07-06","2031-07-06",666,0,0,"Excavator","supplier2","Business"
3342734,"2016-09-30",293178.91,"2005-07-08","2025-07-08",598,0,0,"Tractor","supplier7","Individual"
5652377,"2011-06-30",164418.87,"2007-12-14","2032-12-14",575,0,0,"Backhoe Loader","supplier7","Individual"
1444439,"2013-03-31",69476.18,"2005-12-09","2025-12-09",706,0,0,"Tractor","supplier5","Individual"
9311895,"2016-09-30",10135.46,"2003-02-14","2021-02-14",725,0,0,"Tractor","supplier3","Individual"
5605337,"2015-12-31",43417.97,"2005-04-18","2020-04-18",585,0,0,"Excavator","supplier5","Business"
8154055,"2008-06-30",124820.62,"2003-10-16","2028-10-16",567,0,0,"Tractor","supplier5","Individual"
2023489,"2010-06-30",69372.93,"2001-04-30","2023-04-30",772,0,0,"Tractor","supplier1","Individual"
3028691,"2014-12-31",160305.31,"2008-04-01","2022-04-01",583,0,0,"Tractor","supplier6","Business"
5050171,"2015-06-30",48416.6,"2005-05-13","2025-05-13",801,0,0,"Tipping Trailer","supplier2","Individual"
7323234,"2009-12-31",82217.38,"2006-05-16","2030-05-16",764,0,0,"Tractor","supplier7","Individual"
6660732,"2013-06-30",296700.59,"2005-05-17","2030-05-17",688,0,0,"Backhoe Loader","supplier6","Individual"
5219691,"2016-03-31",74070.01,"2007-06-14","2032-06-14",792,0,0,"Tipping Trailer","supplier2","Business"
5836481,"2006-06-30",172467.14,"2004-10-06","2029-10-06",507,0,0,"Tractor","supplier7","Business"
5465324,"2015-12-31",128363.26,"2007-03-28","2031-03-28",690,0,0,"Tractor","supplier6","Business"
9393494,"2010-12-31",144363.64,"2008-03-19","2033-03-19",744,0,0,"Tipping Trailer","supplier2","Business"
4214560,"2008-09-30",216460.48,"2005-09-08","2030-09-08",533,0,0,"Tractor","supplier4","Business"
6138311,"2009-03-31",152123.9,"2008-06-30","2028-06-30",625,0,0,"Backhoe Loader","supplier5","Individual"
2023489,"2004-09-30",88779.4,"2001-04-30","2023-04-30",772,0,0,"Tractor","supplier1","Individual"
6063753,"2016-06-30",89912.41,"2004-07-09","2028-07-09",663,0,0,"Excavator","supplier7","Individual"
6730358,"2008-06-30",53128.14,"2008-03-14","2017-03-14",666,0,0,"Tractor","supplier1","Individual"
7869809,"2014-03-31",103631.1,"2006-12-14","2031-12-14",832,0,0,"Tractor","supplier3","Business"
7382073,"2009-12-31",155796.96,"2006-12-15","2031-12-15",790,0,0,"Tractor","supplier6","Individual"
3431920,"2014-03-31",55848.82,"2007-07-31","2032-07-31",676,0,0,"Tipping Trailer","supplier5","Individual"
7858859,"2015-12-31",83476.21,"2007-11-28","2026-11-28",752,0,0,"Tractor","supplier5","Individual"
9765534,"2005-03-31",71101.76,"1999-05-12","2019-05-12",454,0,0,"Tractor","supplier5","Individual"
6328527,"2013-03-31",82408.15,"2004-03-25","2028-03-25",657,0,0,"Excavator","supplier3","Business"
4754313,"2013-12-31",130243.76,"2006-01-27","2026-01-27",649,0,0,"Backhoe Loader","supplier2","Business"
6248678,"2010-03-31",52437.35,"2005-01-11","2030-01-11",817,0,0,"Tractor","supplier4","Individual"
1220785,"2015-06-30",125899.34,"2007-07-18","2028-07-18",880,0,0,"Tipping Trailer","supplier6","Individual"
3089797,"2016-03-31",236161.24,"2007-11-21","2032-11-21",650,0,0,"Tipping Trailer","supplier5","Business"
9034508,"2013-09-30",152362.89,"2007-01-22","2032-01-22",494,0,0,"Tipping Trailer","supplier4","Individual"
7470704,"2012-09-30",67168.12,"2004-02-17","2024-02-17",744,0,0,"Tipping Trailer","supplier7","Individual"
1969663,"2013-09-30",210985.07,"2007-08-08","2032-08-08",653,0,0,"Tractor","supplier3","Individual"
9606531,"2006-03-31",81585.04,"2005-09-06","2025-09-06",721,0,0,"Tipping Trailer","supplier1","Individual"
6585374,"2004-03-31",131370.3,"1998-10-30","2018-10-30",560,0,0,"Tractor","supplier7","Individual"
5648128,"2009-09-30",81682.78,"2005-11-17","2030-11-17",553,0,0,"Excavator","supplier2","Individual"
1325369,"2015-06-30",113865.42,"2006-11-17","2021-11-17",780,0,0,"Tractor","supplier4","Business"
1444439,"2010-06-30",69465.24,"2005-12-09","2025-12-09",706,0,0,"Tractor","supplier5","Individual"
9095370,"2006-09-30",560248.42,"2005-08-01","2026-08-01",562,0,0,"Tractor","supplier3","Business"
5220007,"2006-06-30",131875.42,"2004-06-11","2029-06-11",583,0,0,"Backhoe Loader","supplier5","Individual"
9743145,"2011-12-31",59394.88,"2006-03-10","2021-03-10",558,0,0,"Backhoe Loader","supplier2","Business"
4381471,"2016-09-30",89775.45,"2006-05-24","2031-05-24",662,0,0,"Tractor","supplier1","Individual"
2178790,"2015-03-31",168026.74,"2008-05-21","2033-05-21",587,0,0,"Excavator","supplier6","Individual"
7157312,"2011-06-30",101711.97,"2006-07-07","2031-07-07",766,0,0,"Tipping Trailer","supplier5","Individual"
1120564,"2016-03-31",67016.53,"2006-02-24","2021-02-24",647,0,0,"Tractor","supplier5","Individual"
5728341,"2010-03-31",84323.99,"2007-06-12","2022-06-12",519,0,0,"Tipping Trailer","supplier5","Individual"
9344885,"2013-03-31",97338.91,"2006-09-21","2026-09-21",597,0,0,"Tractor","supplier5","Individual"
2141827,"2007-03-31",69342.38,"2005-12-08","2030-12-08",841,0,0,"Backhoe Loader","supplier3","Individual"
7223211,"2015-06-30",176204.62,"2005-05-19","2030-05-19",770,0,0,"Tractor","supplier3","Individual"
3813913,"2013-06-30",148993.93,"2005-10-07","2021-10-07",506,0,0,"Backhoe Loader","supplier5","Business"
6870190,"2010-06-30",240819.1,"2007-08-23","2027-08-23",677,0,0,"Tractor","supplier5","Business"
4631587,"2010-06-30",149407.05,"2004-10-21","2029-10-21",720,0,0,"Backhoe Loader","supplier4","Individual"
9658551,"2008-12-31",208013.82,"2006-04-13","2031-04-13",777,0,0,"Tractor","supplier4","Individual"
3065278,"2008-12-31",91824.87,"2005-12-20","2025-12-20",775,0,0,"Tractor","supplier3","Individual"
9799803,"2007-12-31",86706.22,"2006-02-23","2022-02-23",773,0,0,"Tractor","supplier7","Business"
2983849,"2006-06-30",51714.87,"2004-07-08","2029-07-08",582,0,0,"Tipping Trailer","supplier2","Individual"
6187834,"2009-06-30",152985.14,"2008-02-08","2030-02-08",497,0,0,"Tipping Trailer","supplier2","Individual"
4175508,"2009-12-31",213126.99,"2007-04-25","2027-04-25",705,0,0,"Tipping Trailer","supplier5","Individual"
7470704,"2005-06-30",97398.25,"2004-02-17","2024-02-17",744,0,0,"Tipping Trailer","supplier7","Individual"
7163052,"2011-12-31",164990.13,"2007-08-17","2032-08-17",586,0,0,"Backhoe Loader","supplier4","Business"
7163052,"2008-06-30",165332.86,"2007-08-17","2032-08-17",586,0,0,"Backhoe Loader","supplier4","Business"
1302255,"2010-06-30",60872.51,"2005-07-21","2030-07-21",560,0,0,"Tipping Trailer","supplier6","Business"
5856250,"2010-09-30",308144.26,"2007-07-02","2027-07-02",497,0,0,"Tractor","supplier3","Business"
3441564,"2016-03-31",125517,"2006-11-08","2021-11-08",856,0,0,"Tractor","supplier6","Individual"
7567978,"2010-03-31",103649.27,"2008-04-28","2033-04-28",795,0,0,"Backhoe Loader","supplier3","Business"
6223846,"2014-06-30",83814.13,"2006-08-21","2030-08-21",827,0,0,"Backhoe Loader","supplier6","Individual"
5582397,"2006-09-30",135767.23,"2004-12-22","2029-12-22",604,0,0,"Tipping Trailer","supplier5","Individual"
9658551,"2007-09-30",207976.93,"2006-04-13","2031-04-13",777,0,0,"Tractor","supplier4","Individual"
8330228,"2009-03-31",175348.42,"2007-10-26","2017-10-26",753,0,0,"Tractor","supplier2","Business"
1576061,"2009-12-31",64486.28,"2005-07-01","2030-07-01",609,0,0,"Tractor","supplier5","Individual"
1220785,"2015-09-30",125900.04,"2007-07-18","2028-07-18",880,0,0,"Tipping Trailer","supplier6","Individual"
9548231,"2008-03-31",59415.08,"2007-11-09","2032-11-09",780,0,0,"Backhoe Loader","supplier6","Individual"
8089164,"2012-06-30",49164.28,"2000-12-15","2024-12-15",657,0,0,"Tractor","supplier2","Individual"
1575187,"2008-12-31",152003.25,"2001-02-06","2026-02-06",663,0,0,"Backhoe Loader","supplier2","Business"
2377743,"2013-06-30",112036.76,"2007-06-20","2032-06-20",882,0,0,"Backhoe Loader","supplier1","Business"
9109668,"2005-12-31",92683.63,"2003-02-13","2026-02-13",577,0,0,"Tractor","supplier6","Individual"
9529563,"2011-06-30",87074.34,"2008-08-18","2023-08-18",564,0,0,"Backhoe Loader","supplier2","Individual"
8350529,"2013-03-31",50359.17,"2008-03-28","2033-03-28",678,0,0,"Tractor","supplier2","Individual"
8317769,"2013-03-31",120464.17,"2005-12-06","2027-12-06",791,0,0,"Backhoe Loader","supplier6","Individual"
4797018,"2010-09-30",215440.69,"2007-10-24","2032-10-24",575,0,0,"Excavator","supplier4","Individual"
1761281,"2014-06-30",136939.42,"2007-11-30","2017-11-30",878,0,0,"Excavator","supplier3","Business"
9072434,"2012-06-30",75070.12,"2005-02-01","2030-02-01",731,0,0,"Tractor","supplier3","Individual"
3344068,"2005-03-31",185578.29,"2003-07-15","2028-07-15",548,0,0,"Excavator","supplier2","Individual"
2651979,"2015-06-30",68682.79,"2004-02-05","2029-02-05",837,0,0,"Backhoe Loader","supplier3","Business"
2870716,"2013-12-31",110170.78,"2006-07-06","2031-07-06",666,0,0,"Excavator","supplier2","Business"
7418677,"2014-12-31",111216.2,"2006-12-15","2031-12-15",791,0,0,"Tractor","supplier1","Individual"
4794710,"2014-03-31",62784.08,"2007-12-18","2039-12-18",598,0,0,"Backhoe Loader","supplier1","Business"
3829712,"2006-12-31",25669.37,"1998-08-10","2018-08-10",737,0,0,"Excavator","supplier7","Individual"
5228092,"2014-03-31",81172.32,"2007-03-30","2029-03-30",454,0,0,"Backhoe Loader","supplier1","Individual"
8402773,"2010-03-31",25163.3,"2005-12-09","2024-12-09",763,0,0,"Excavator","supplier7","Business"
7992154,"2013-06-30",125913.82,"2007-04-30","2032-04-30",796,0,0,"Tractor","supplier7","Individual"
5484146,"2004-09-30",66508.12,"2002-09-16","2022-09-16",561,0,0,"Tractor","supplier5","Individual"
8472878,"2010-12-31",224490.59,"2007-12-14","2032-12-14",577,0,0,"Backhoe Loader","supplier1","Individual"
5384947,"2016-09-30",172765.92,"2005-10-27","2029-10-27",835,0,0,"Tractor","supplier1","Business"
1557592,"2008-12-31",105823.49,"2004-12-22","2023-12-22",510,0,0,"Backhoe Loader","supplier2","Individual"
2178790,"2010-12-31",168592.61,"2008-05-21","2033-05-21",587,0,0,"Excavator","supplier6","Individual"
7319257,"2008-12-31",101862.78,"2005-12-05","2030-12-05",867,0,0,"Tractor","supplier2","Individual"
8306489,"2012-03-31",160226.76,"2007-01-03","2017-01-03",814,0,0,"Tractor","supplier3","Business"
7418677,"2013-06-30",111217.51,"2006-12-15","2031-12-15",791,0,0,"Tractor","supplier1","Individual"
8974189,"2015-12-31",116713.73,"2004-01-30","2029-01-30",478,0,0,"Backhoe Loader","supplier4","Individual"
9311895,"2016-03-31",12532.84,"2003-02-14","2021-02-14",725,0,0,"Tractor","supplier3","Individual"
3124404,"2011-09-30",29192.39,"2003-06-20","2018-06-20",656,0,0,"Tipping Trailer","supplier1","Individual"
1958825,"2014-12-31",207550.5,"2008-03-18","2033-03-18",788,0,0,"Excavator","supplier7","Individual"
7664081,"2013-09-30",60180.31,"2005-12-19","2025-12-19",717,0,0,"Backhoe Loader","supplier7","Business"
6430323,"2013-09-30",124975.98,"2008-01-25","2025-01-25",633,0,0,"Tractor","supplier1","Business"
3813913,"2008-03-31",149377.82,"2005-10-07","2021-10-07",506,0,0,"Backhoe Loader","supplier5","Business"
6248678,"2011-03-31",52428,"2005-01-11","2030-01-11",817,0,0,"Tractor","supplier4","Individual"
2521446,"2011-03-31",196810.73,"2006-03-28","2031-03-28",461,0,0,"Excavator","supplier7","Individual"
8361845,"2009-12-31",70614,"2008-01-07","2028-01-07",456,0,0,"Tractor","supplier2","Individual"
1216261,"2008-09-30",266146.62,"2006-05-05","2026-05-05",566,0,0,"Tractor","supplier4","Individual"
4487127,"2011-12-31",79944.21,"2007-03-22","2022-03-22",663,0,0,"Tractor","supplier1","Individual"
7992154,"2009-12-31",125950.16,"2007-04-30","2032-04-30",796,0,0,"Tractor","supplier7","Individual"
3979222,"2010-09-30",76065.01,"2005-06-15","2030-06-15",630,0,0,"Backhoe Loader","supplier3","Business"
6250707,"2013-12-31",60382.87,"2003-07-11","2028-07-11",806,0,0,"Tractor","supplier7","Individual"
4486311,"2015-09-30",95037.78,"2005-10-14","2030-10-14",766,0,0,"Backhoe Loader","supplier2","Business"
9556128,"2015-09-30",132369.5,"2007-09-10","2027-09-10",564,0,0,"Backhoe Loader","supplier5","Individual"
9416073,"2007-03-31",66941.49,"2005-09-28","2030-09-28",748,0,0,"Backhoe Loader","supplier7","Business"
3172138,"2004-12-31",97666.41,"2004-08-06","2020-08-06",587,0,0,"Excavator","supplier2","Individual"
2023489,"2006-06-30",83817.09,"2001-04-30","2023-04-30",772,0,0,"Tractor","supplier1","Individual"
6660732,"2009-12-31",296765.11,"2005-05-17","2030-05-17",688,0,0,"Backhoe Loader","supplier6","Individual"
4346250,"2016-09-30",182250.88,"2005-07-22","2025-07-22",570,0,0,"Backhoe Loader","supplier5","Individual"
5648128,"2009-06-30",81682.07,"2005-11-17","2030-11-17",553,0,0,"Excavator","supplier2","Individual"
4755103,"2015-03-31",226668.88,"2007-09-21","2027-09-21",526,0,0,"Tractor","supplier2","Individual"
6187834,"2008-09-30",153014.93,"2008-02-08","2030-02-08",497,0,0,"Tipping Trailer","supplier2","Individual"
8151918,"2011-03-31",93312.93,"2005-03-23","2030-03-23",548,0,0,"Backhoe Loader","supplier1","Individual"
2898002,"2009-03-31",164150.24,"2007-03-30","2027-03-30",486,0,0,"Tractor","supplier6","Individual"
1796110,"2009-12-31",196365.2,"2007-03-22","2026-03-22",884,0,0,"Tractor","supplier2","Individual"
8770586,"2008-03-31",352082.46,"2008-02-29","2028-02-29",830,0,0,"Tractor","supplier7","Individual"
2080293,"2006-09-30",99696.73,"2006-02-07","2026-02-07",620,0,0,"Backhoe Loader","supplier5","Individual"
7668263,"2012-06-30",105406.92,"2000-04-19","2025-04-19",538,0,0,"Tractor","supplier4","Individual"
4081969,"2014-06-30",121630.84,"2006-11-23","2021-11-23",786,0,0,"Tipping Trailer","supplier6","Individual"
9363281,"2006-09-30",102068.96,"2005-12-19","2016-12-19",517,0,0,"Tractor","supplier3","Individual"
7689011,"2007-12-31",118883.6,"2004-05-27","2029-05-27",538,0,0,"Backhoe Loader","supplier5","Business"
9466689,"2012-12-31",289649.2,"2003-01-23","2020-01-23",600,0,0,"Tipping Trailer","supplier7","Individual"
4636839,"2007-09-30",192270.49,"2006-07-07","2025-07-07",868,0,0,"Backhoe Loader","supplier6","Individual"
8308051,"2005-09-30",68147.22,"1999-08-02","2019-08-02",874,0,0,"Backhoe Loader","supplier4","Business"
5311750,"2014-12-31",69091.99,"2006-01-27","2031-01-27",770,0,0,"Excavator","supplier1","Individual"
1744518,"2011-06-30",135963.05,"2008-02-12","2033-02-12",504,0,0,"Backhoe Loader","supplier7","Business"
8769405,"2010-09-30",99285.12,"2004-11-30","2021-11-30",607,0,0,"Excavator","supplier3","Business"
7970386,"2007-09-30",78813.69,"2007-08-30","2032-08-30",713,0,0,"Tractor","supplier2","Individual"
1196781,"2016-03-31",153770.27,"2005-11-30","2030-11-30",582,0,0,"Backhoe Loader","supplier1","Business"
7319257,"2013-06-30",101621.84,"2005-12-05","2030-12-05",867,0,0,"Tractor","supplier2","Individual"
8390113,"2015-09-30",183108.28,"2001-11-30","2026-11-30",716,0,0,"Backhoe Loader","supplier6","Individual"
7874262,"2016-03-31",71278.19,"2006-03-06","2031-03-06",597,0,0,"Tractor","supplier3","Business"
8648657,"2013-06-30",208078.91,"2008-07-11","2033-07-11",818,0,0,"Tractor","supplier6","Business"
2244765,"2009-09-30",102498.69,"2007-06-07","2032-06-07",746,0,0,"Excavator","supplier4","Individual"
8543005,"2012-09-30",72009.91,"2007-06-11","2032-06-11",714,0,0,"Tipping Trailer","supplier7","Individual"
2648207,"2016-03-31",154079.45,"2007-03-26","2027-03-26",587,0,0,"Tractor","supplier5","Individual"
5545737,"2014-12-31",46581.7,"2007-03-09","2027-03-09",705,0,0,"Tractor","supplier5","Individual"
4334145,"2015-06-30",178479.1,"2007-11-15","2032-11-15",585,0,0,"Tractor","supplier4","Individual"
1744518,"2008-12-31",136134.68,"2008-02-12","2033-02-12",504,0,0,"Backhoe Loader","supplier7","Business"
9311895,"2012-12-31",29414.57,"2003-02-14","2021-02-14",725,0,0,"Tractor","supplier3","Individual"
9017132,"2011-12-31",115177.04,"2005-04-29","2021-04-29",532,0,0,"Tractor","supplier3","Business"
2396632,"2015-06-30",87077.25,"2006-11-21","2031-11-21",558,0,0,"Tractor","supplier4","Individual"
6427403,"2013-09-30",353826.21,"2006-01-10","2031-01-10",696,0,0,"Tractor","supplier3","Business"
5901895,"2003-12-31",30236.87,"2001-09-07","2026-09-07",472,0,0,"Backhoe Loader","supplier4","Individual"
4717075,"2011-03-31",267395.04,"2003-11-28","2028-11-28",494,0,0,"Backhoe Loader","supplier3","Individual"
6414861,"2015-03-31",45677.99,"2004-09-21","2029-09-21",548,0,0,"Tractor","supplier6","Business"
2589706,"2016-09-30",36876.25,"2001-08-10","2026-08-10",789,0,0,"Tractor","supplier7","Individual"
9625944,"2012-06-30",344173.33,"2005-06-24","2025-06-24",839,0,0,"Backhoe Loader","supplier4","Individual"
4486311,"2012-06-30",95049.35,"2005-10-14","2030-10-14",766,0,0,"Backhoe Loader","supplier2","Business"
5648128,"2005-12-31",81920.58,"2005-11-17","2030-11-17",553,0,0,"Excavator","supplier2","Individual"
3631407,"2013-09-30",25390.59,"2002-06-10","2022-06-10",642,0,0,"Backhoe Loader","supplier1","Individual"
3335112,"2009-06-30",151606.93,"2004-05-17","2029-05-17",794,0,0,"Tractor","supplier6","Individual"
5484146,"2016-06-30",27221.92,"2002-09-16","2022-09-16",561,0,0,"Tractor","supplier5","Individual"
7701250,"2007-06-30",113575.64,"2006-02-17","2029-02-17",538,0,0,"Tractor","supplier3","Business"
8667828,"2014-12-31",85435.56,"2005-04-07","2025-04-07",659,0,0,"Backhoe Loader","supplier4","Business"
6232128,"2016-09-30",60010.41,"2004-08-03","2020-08-03",625,0,0,"Tipping Trailer","supplier7","Individual"
5484146,"2016-03-31",28259.82,"2002-09-16","2022-09-16",561,0,0,"Tractor","supplier5","Individual"
9393494,"2008-03-31",144173.96,"2008-03-19","2033-03-19",744,0,0,"Tipping Trailer","supplier2","Business"
5017488,"2007-09-30",72208.81,"2005-11-21","2016-11-21",609,0,0,"Tractor","supplier6","Individual"
8035953,"2010-06-30",94322.31,"2007-03-08","2022-03-08",578,0,0,"Tractor","supplier3","Individual"
1666492,"2010-06-30",115206.55,"2007-06-29","2032-06-29",567,0,0,"Backhoe Loader","supplier7","Individual"
5545737,"2010-09-30",61398.28,"2007-03-09","2027-03-09",705,0,0,"Tractor","supplier5","Individual"
4784345,"2015-03-31",134903.28,"2005-11-17","2030-11-17",663,0,0,"Excavator","supplier1","Individual"
8146324,"2004-12-31",142591.49,"2004-03-11","2029-03-11",688,0,0,"Tractor","supplier4","Individual"
