id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,update_date,new_balance,highest_balance,report_date
59002872,0,0,0,0,10,10,,17/07/2013,0.0,112377.0,27/06/2014
58995283,0,0,0,0,1,6,,17/07/2013,0.0,22000.0,24/03/2014
54984435,0,0,0,0,21,10,,17/07/2013,0.0,3358.0,20/07/2015
58998583,0,0,0,0,18,5,,17/07/2013,0.0,134500.0,22/11/2014
58999668,0,0,0,0,29,10,,17/07/2013,5346.0,39593.0,23/10/2015
59002872,0,0,0,0,1,10,,17/07/2013,0.0,112377.0,07/04/2014
58983108,0,0,0,0,1,10,192500.0,16/07/2013,0.0,1287.0,
59005860,0,0,0,0,31,10,117700.0,16/07/2013,57193.2,96940.0,15/05/2016
58993847,1,2,0,103,5,10,,16/07/2013,0.0,4719.0,23/08/2013
58986443,0,0,0,0,32,5,,16/07/2013,29656.8,120500.0,20/01/2016
54984131,0,0,0,0,30,10,,16/07/2013,51204.0,45535.0,11/12/2015
58991841,0,0,0,0,31,10,,16/07/2013,0.0,70156.0,01/07/2016
58998833,0,0,0,0,31,10,57200.0,15/07/2013,3622.8,31225.0,01/09/2016
54992451,0,0,0,0,35,5,,15/07/2013,0.0,125500.0,27/07/2015
54983792,0,0,0,0,25,13,,15/07/2013,0.0,47500.0,24/06/2015
54987083,0,0,0,0,30,10,136400.0,14/07/2013,145425.6,130947.0,21/03/2016
54989286,2,0,0,30,27,10,94600.0,14/07/2013,89608.8,97117.0,12/05/2015
59001917,0,0,0,0,26,13,,14/07/2013,0.0,44028.0,25/07/2015
59005543,0,0,0,0,35,5,,14/07/2013,70549.2,150500.0,22/03/2016
58995283,0,0,0,0,34,10,,14/07/2013,10659.6,127219.0,04/01/2016
59001607,0,0,0,0,0,6,,13/07/2013,0.0,23500.0,24/03/2014
59002062,0,0,0,0,28,10,33000.0,12/07/2013,0.0,37294.0,03/04/2016
54984789,1,0,0,23,28,10,31900.0,12/07/2013,0.0,24308.0,15/05/2016
54987789,0,0,0,0,27,10,22000.0,12/07/2013,0.0,13918.0,18/05/2014
58999186,1,0,0,15,24,10,11000.0,12/07/2013,45182.4,38152.0,16/12/2015
59001138,8,0,0,170,14,1,,12/07/2013,285997.2,350500.0,27/10/2015
58994299,0,0,0,0,28,10,,12/07/2013,11707.2,36835.0,19/02/2016
58989284,0,0,0,0,0,6,,12/07/2013,0.0,37500.0,24/08/2014
54984913,0,0,0,0,30,10,,12/07/2013,0.0,6108.0,19/12/2015
58987349,0,0,0,0,27,10,,12/07/2013,4392.0,26480.0,02/07/2016
58991029,0,0,0,0,3,10,,12/07/2013,87656.4,73547.0,23/01/2016
54988258,0,0,0,0,32,10,39600.0,10/07/2013,7562.4,27097.0,18/05/2016
58987541,0,0,0,0,31,10,,10/07/2013,35655.6,47434.0,29/03/2016
54984131,0,0,0,0,26,10,57200.0,09/07/2013,58707.6,53090.0,19/11/2015
58995080,1,0,0,16,31,10,26400.0,09/07/2013,0.0,33100.0,15/04/2016
54991294,0,0,0,0,5,6,,08/07/2013,0.0,17000.0,22/12/2013
58992060,0,0,0,0,30,1,,08/07/2013,463195.2,710500.0,23/01/2016
54989286,0,0,0,0,23,10,148500.0,06/07/2013,-601.2,58052.0,26/01/2015
54989286,0,0,0,0,3,10,148500.0,06/07/2013,11888.4,98998.0,15/07/2015
54989286,0,0,0,0,4,10,148500.0,06/07/2013,15933.6,145484.0,12/12/2015
58989779,0,0,0,0,1,6,,06/07/2013,0.0,29500.0,21/01/2014
58990724,0,0,0,0,1,10,,06/07/2013,0.0,58639.0,18/11/2014
54985924,0,0,0,0,33,10,37400.0,05/07/2013,8227.2,19954.0,23/12/2015
58993064,0,0,0,0,25,12,,05/07/2013,0.0,550500.0,16/09/2015
58985806,0,0,0,0,19,2,,05/07/2013,0.0,4000500.0,19/08/2015
58996802,0,0,0,0,36,10,,05/07/2013,16860.0,26960.0,25/04/2016
58983845,0,0,0,0,25,13,,05/07/2013,0.0,41500.0,26/04/2015
58985900,0,0,0,0,1,13,,05/07/2013,0.0,32200.0,27/03/2014
58999612,2,2,2,451,21,10,38500.0,01/07/2013,0.0,2378.0,18/03/2013
58995151,0,0,0,0,3,7,,01/07/2013,0.0,31500.0,05/05/2013
58984645,0,0,0,0,28,10,39600.0,30/06/2013,35629.2,52122.0,27/09/2015
58987512,0,0,0,0,14,10,,30/06/2013,0.0,,
59000502,0,0,0,0,29,5,,30/06/2013,0.0,650500.0,11/10/2015
58992687,0,0,0,0,30,10,138600.0,29/06/2013,92751.6,94917.0,16/03/2016
58992687,0,0,0,0,30,10,138600.0,29/06/2013,92751.6,94917.0,16/03/2016
54987199,0,0,0,0,32,10,,29/06/2013,6548.4,145888.0,02/12/2016
58991973,0,0,0,0,3,10,,29/06/2013,0.0,22132.0,06/10/2014
58998275,0,0,0,0,30,13,,29/06/2013,22396.8,77460.0,29/11/2015
58989033,0,0,0,0,29,10,124300.0,28/06/2013,41032.8,134477.0,25/10/2015
58997112,0,0,0,0,14,10,,28/06/2013,34444.8,32148.0,05/12/2016
54984616,0,0,0,0,16,10,,28/06/2013,0.0,25500.0,09/12/2014
58997112,0,0,0,0,21,10,,28/06/2013,57.6,30214.0,13/03/2015
58997555,0,0,0,0,29,10,,25/06/2013,7081.2,30893.0,16/10/2015
58990626,0,0,0,0,31,10,,24/06/2013,2604.0,52188.0,01/11/2016
58997951,0,0,0,0,30,10,154000.0,22/06/2013,154088.4,140660.0,24/11/2015
58984589,0,0,0,0,30,10,72600.0,22/06/2013,29376.0,33665.0,30/11/2015
54989065,0,0,0,0,30,10,,22/06/2013,30586.8,26291.0,15/11/2015
54990497,0,0,0,0,29,5,,22/06/2013,0.0,310500.0,26/10/2015
58982376,0,0,0,0,13,1,,22/06/2013,323187.6,1000500.0,
58982376,0,0,0,0,6,0,,22/06/2013,520286.4,1000500.0,
54990497,0,0,0,0,29,5,,22/06/2013,0.0,310500.0,26/10/2015
58999208,0,0,0,0,2,7,,19/06/2013,0.0,47500.0,
58993739,0,0,0,0,32,10,232100.0,18/06/2013,726013.2,671325.0,24/02/2016
58986063,0,0,0,0,28,10,55000.0,18/06/2013,3667.2,49650.0,10/02/2015
59005405,1,0,0,1,35,10,28600.0,18/06/2013,30505.2,29453.0,25/05/2016
58988871,1,0,0,25,6,0,,18/06/2013,8394.0,21499.0,15/01/2014
58986996,0,0,0,0,10,6,,18/06/2013,0.0,12850.0,15/12/2014
54982998,0,0,0,0,28,10,,18/06/2013,8149.2,32043.0,10/05/2015
58994089,0,0,0,0,27,1,,18/06/2013,33582.0,280500.0,17/02/2016
54987053,0,0,0,0,0,6,,18/06/2013,0.0,56400.0,23/04/2014
59004141,0,0,0,0,35,10,54450.0,17/06/2013,6000.0,14912.0,04/11/2016
58983266,0,0,0,0,29,10,22000.0,17/06/2013,23784.0,27640.0,28/09/2015
58995813,0,0,0,0,0,6,,17/06/2013,0.0,35000.0,24/08/2014
58989550,0,0,0,0,1,6,,17/06/2013,0.0,32500.0,16/02/2014
58995950,0,0,0,0,20,1,,17/06/2013,0.0,136500.0,23/11/2014
58983271,1,0,0,1,27,10,260700.0,16/06/2013,2544.0,32595.0,24/10/2015
54984680,2,0,0,2,32,10,55000.0,16/06/2013,4755.6,20128.0,23/04/2016
54984680,0,0,0,0,1,10,55000.0,16/06/2013,13093.2,11411.0,27/07/2015
59002317,0,0,0,0,29,2,,16/06/2013,1799905.2,1600500.0,03/12/2016
58998275,0,0,0,0,31,13,,16/06/2013,22238.4,76915.0,29/11/2015
58995669,0,0,0,0,0,6,,16/06/2013,0.0,49000.0,21/02/2014
58990154,0,0,0,0,8,7,,16/06/2013,0.0,40500.0,
59000958,0,0,0,0,31,10,143000.0,15/06/2013,1711.2,61000.0,17/02/2016
58986298,0,0,0,0,33,10,,15/06/2013,54165.6,51376.0,13/02/2016
58986053,0,0,0,0,0,6,,15/06/2013,0.0,50500.0,21/02/2014
58990002,0,0,0,0,18,10,,15/06/2013,2739.6,62039.0,11/10/2014
58995168,0,0,0,0,31,10,57200.0,14/06/2013,-52.8,21956.0,28/09/2015
54991492,0,0,0,0,14,13,,14/06/2013,0.0,31500.0,24/06/2014
58994549,0,0,0,0,26,10,,13/06/2013,28450.8,29370.0,18/08/2015
58989720,0,0,0,0,25,10,,12/06/2013,41626.8,38189.0,21/11/2015
59004991,0,0,0,0,0,6,,12/06/2013,0.0,10300.0,21/08/2014
58987924,0,0,0,0,1,26,,12/06/2013,0.0,14500.0,
58984255,0,0,0,0,0,6,,11/06/2013,0.0,30500.0,21/07/2014
59004716,0,0,0,0,28,13,,11/06/2013,23746.8,74500.0,04/02/2016
58992482,0,0,0,0,16,13,,11/06/2013,0.0,74500.0,23/01/2015
59000209,0,0,0,0,0,6,,11/06/2013,0.0,23000.0,24/07/2014
54985977,0,0,0,0,0,6,,11/06/2013,0.0,32400.0,21/07/2014
58987165,0,0,0,0,30,10,223300.0,10/06/2013,11894.4,186498.0,03/06/2016
58990826,0,0,0,0,24,10,63800.0,10/06/2013,10248.0,26031.0,22/01/2016
58990826,0,0,0,0,3,10,63800.0,10/06/2013,6675.6,12363.0,18/01/2014
54991473,0,0,0,0,0,6,,10/06/2013,0.0,24500.0,23/06/2014
58995289,0,0,0,0,29,10,,10/06/2013,53410.8,48630.0,03/04/2016
59000307,0,0,0,0,25,1,,10/06/2013,552862.8,700500.0,10/01/2015
58993212,0,0,0,0,1,7,,10/06/2013,0.0,210500.0,
58983482,0,0,0,0,27,10,115500.0,08/06/2013,10857.6,91215.0,18/09/2015
54987215,0,0,0,0,32,10,82500.0,08/06/2013,55742.4,79062.0,03/11/2016
58991130,0,0,0,0,27,5,,08/06/2013,62080.8,100500.0,25/10/2015
58986298,0,0,0,0,30,10,62700.0,07/06/2013,59854.8,65120.0,20/02/2016
59001932,8,1,0,243,6,19,,07/06/2013,0.0,150500.0,27/06/2014
58995289,0,0,0,0,34,12,,07/06/2013,13587.6,44100.0,18/04/2016
58996991,0,0,0,0,36,10,40700.0,05/06/2013,42978.0,37575.0,05/04/2016
58996010,1,0,0,12,35,10,93500.0,04/06/2013,15812.4,24679.0,18/03/2016
59003192,1,1,0,62,34,10,80300.0,04/06/2013,56985.6,72268.0,26/02/2016
58987426,0,0,0,0,36,5,,04/06/2013,92379.6,185300.0,19/02/2016
54991404,0,0,0,0,36,10,,03/06/2013,60888.0,89293.0,17/04/2016
58985356,0,0,0,0,34,10,,03/06/2013,11313.6,43811.0,16/11/2015
58988855,0,0,0,0,32,19,,02/06/2013,41209.2,204879.0,23/09/2015
58983108,0,0,0,0,0,10,336600.0,01/06/2013,0.0,3870.0,13/02/2013
58992134,0,0,0,0,2,10,49500.0,01/06/2013,0.0,25471.0,11/03/2013
58997555,0,0,0,0,34,10,,01/06/2013,6715.2,31313.0,15/11/2015
59001138,0,0,0,0,17,13,,01/06/2013,0.0,35400.0,20/12/2014
58987926,0,0,0,0,20,5,,31/05/2013,0.0,200500.0,21/02/2015
58999963,0,0,0,0,14,13,,31/05/2013,0.0,91261.0,27/05/2015
54986977,0,0,0,0,33,5,,31/05/2013,96224.4,200500.0,
58994630,1,0,0,13,33,10,44000.0,29/05/2013,29245.2,34159.0,23/02/2016
59002472,0,0,0,0,33,10,27500.0,29/05/2013,23824.8,20684.0,19/01/2016
58993212,0,0,0,0,4,15,,29/05/2013,0.0,40500.0,
58992063,0,0,0,0,33,10,44000.0,28/05/2013,25069.2,43234.0,19/02/2016
58988250,0,0,0,0,9,6,,28/05/2013,0.0,22000.0,21/01/2014
58984801,0,0,0,0,31,10,,28/05/2013,2401.2,68168.0,22/11/2015
58987077,0,0,0,0,0,6,,28/05/2013,0.0,26700.0,24/07/2014
59002933,0,0,0,0,26,10,,28/05/2013,0.0,26472.0,31/08/2015
58998351,0,0,0,0,0,6,,28/05/2013,0.0,33400.0,24/07/2014
54984241,1,4,6,1110,4,10,,27/05/2013,0.0,27297.0,
58988432,0,0,0,0,1,0,,27/05/2013,0.0,120500.0,07/01/2014
58987276,0,0,0,0,34,5,,27/05/2013,238268.4,507542.0,21/02/2016
58982563,0,0,0,0,8,6,,27/05/2013,0.0,40500.0,22/12/2013
59004349,0,0,0,0,26,10,,27/05/2013,1191.6,73588.0,23/02/2016
54986045,0,0,0,0,32,10,82500.0,24/05/2013,21920.4,60235.0,01/01/2016
58989748,0,0,0,0,19,1,,24/05/2013,399247.2,500500.0,27/10/2015
54985214,0,0,0,0,1,10,58300.0,22/05/2013,0.0,30766.0,10/10/2015
58997104,0,0,0,0,36,10,,22/05/2013,66985.2,63691.0,04/12/2016
58990112,0,0,0,0,22,10,,20/05/2013,12445.2,25622.0,17/02/2015
58990112,0,0,0,0,9,10,,20/05/2013,4267.2,34885.0,12/04/2015
54989484,0,0,0,0,1,10,149600.0,19/05/2013,0.0,20800.0,14/01/2015
58997954,1,0,0,1,31,10,121000.0,19/05/2013,48488.4,114994.0,26/12/2015
54986797,0,0,0,0,8,6,,19/05/2013,0.0,35500.0,21/01/2014
58989284,0,0,0,0,6,6,,19/05/2013,0.0,17490.0,21/11/2013
58991759,0,0,0,0,9,6,,19/05/2013,0.0,17100.0,21/01/2014
58991938,0,0,0,0,32,5,,19/05/2013,24786.0,150500.0,23/01/2016
58989781,0,0,0,0,0,6,,19/05/2013,0.0,28389.0,24/03/2014
58989284,0,0,0,0,9,6,,19/05/2013,0.0,59700.0,21/01/2014
58989956,0,0,0,0,32,10,,19/05/2013,37182.0,36999.0,16/12/2015
54985862,0,0,0,0,30,10,99000.0,18/05/2013,38454.0,88887.0,27/11/2015
58988758,2,0,0,43,26,2,,18/05/2013,4135308.0,3700500.0,29/08/2015
54984524,0,0,0,0,26,2,,18/05/2013,691203.6,750500.0,10/04/2015
59000764,0,0,0,0,20,5,,18/05/2013,0.0,30500.0,21/11/2014
58995451,0,0,0,0,21,13,,18/05/2013,0.0,42722.0,23/11/2014
58991182,0,0,0,0,33,10,,18/05/2013,68382.0,100879.0,16/01/2016
54983094,0,0,0,0,0,10,,17/05/2013,0.0,10054.0,22/06/2013
54989781,0,0,0,0,33,10,,17/05/2013,8391.6,36149.0,16/01/2016
58994911,0,0,0,0,35,10,,17/05/2013,66752.4,59873.0,15/04/2016
58989550,0,0,0,0,17,5,,17/05/2013,0.0,49500.0,09/07/2015
54983822,0,0,0,0,30,10,,17/05/2013,12266.4,35738.0,10/06/2015
58983266,1,0,0,15,27,10,11000.0,15/05/2013,11520.0,11918.0,24/08/2015
58995594,0,0,0,0,0,6,,15/05/2013,0.0,18400.0,24/07/2014
54982998,0,0,0,0,11,5,,14/05/2013,0.0,250500.0,03/10/2014
58996401,0,0,0,0,9,10,184800.0,13/05/2013,0.0,1623.0,19/10/2013
59001607,0,0,0,0,10,6,,13/05/2013,0.0,10836.0,21/01/2014
58985795,0,0,0,0,10,6,,13/05/2013,0.0,17300.0,21/01/2014
58997757,0,0,0,0,0,6,,12/05/2013,0.0,26000.0,22/12/2014
58999966,0,0,0,0,9,6,,12/05/2013,0.0,17490.0,24/06/2014
54982859,0,0,0,0,25,10,74800.0,11/05/2013,4176.0,13494.0,18/11/2015
58995487,0,0,0,0,30,10,57200.0,11/05/2013,11092.8,39070.0,15/04/2016
59004930,0,0,0,0,20,10,49500.0,11/05/2013,48858.0,42333.0,04/05/2016
59002775,1,0,0,25,22,24,,11/05/2013,0.0,241391.0,11/01/2015
58992419,0,0,0,0,15,13,,11/05/2013,0.0,45500.0,31/05/2015
58990737,0,0,0,0,20,5,,11/05/2013,0.0,200500.0,06/10/2015
58988942,0,0,0,0,3,0,,11/05/2013,468482.4,600500.0,28/06/2015
58988923,0,0,0,0,5,6,,11/05/2013,0.0,17400.0,08/07/2014
58993548,0,0,0,0,29,10,,11/05/2013,0.0,87001.0,14/03/2016
59002775,0,0,0,0,2,0,,11/05/2013,0.0,250500.0,12/01/2013
54986029,0,0,0,0,0,6,,11/05/2013,0.0,35999.0,18/09/2014
58988942,0,0,0,0,21,1,,11/05/2013,435744.0,600500.0,27/10/2015
58999019,0,0,0,0,19,10,,11/05/2013,40440.0,38695.0,11/07/2015
58985717,0,0,0,0,27,10,,11/05/2013,753.6,27485.0,01/09/2016
58984798,2,0,0,30,23,10,155100.0,10/05/2013,58561.2,49301.0,17/10/2015
58991722,0,0,0,0,2,13,,10/05/2013,0.0,37500.0,24/01/2015
58988697,0,0,0,0,25,10,,10/05/2013,36858.0,31215.0,20/09/2015
59003447,0,0,0,0,30,10,57200.0,07/05/2013,37596.0,54986.0,03/09/2016
59001565,0,0,0,0,3,10,,07/05/2013,0.0,4970.0,13/07/2014
58993212,0,0,0,0,12,7,,07/05/2013,0.0,15500.0,
58998275,0,0,0,0,8,7,,07/05/2013,0.0,446500.0,
59003959,0,0,0,0,34,10,137500.0,06/05/2013,0.0,44185.0,10/07/2014
54983039,2,2,2,451,16,10,19800.0,06/05/2013,0.0,1261.0,28/06/2013
54982897,0,0,0,0,28,10,12100.0,06/05/2013,0.0,11500.0,
59005413,0,0,0,0,30,6,,06/05/2013,480.0,31500.0,21/01/2014
54987316,0,0,0,0,3,7,,06/05/2013,0.0,42500.0,29/07/2013
59005880,0,0,0,0,6,6,,06/05/2013,0.0,45500.0,21/01/2014
54985621,0,0,0,0,0,6,,06/05/2013,0.0,26501.0,24/03/2014
58985008,0,0,0,0,29,1,,06/05/2013,75218.4,234500.0,27/09/2015
58988486,0,0,0,0,28,19,,06/05/2013,72639.6,204879.0,28/08/2015
54982998,0,0,0,0,30,10,33000.0,05/05/2013,0.0,22905.0,28/09/2015
54985820,0,0,0,0,5,7,,05/05/2013,0.0,42500.0,
58991921,0,0,0,0,13,1,,05/05/2013,0.0,102217.0,26/04/2014
54985820,0,0,0,0,4,7,,05/05/2013,0.0,27500.0,
58993744,0,0,0,0,3,3,,05/05/2013,0.0,1600500.0,10/03/2014
58994299,0,0,0,0,29,2,,05/05/2013,0.0,1736404.0,26/09/2013
58985495,0,0,0,0,31,10,287100.0,04/05/2013,7402.8,77086.0,12/06/2015
58993153,0,0,0,0,12,10,23100.0,04/05/2013,0.0,28050.0,
54987807,1,0,0,15,35,10,11000.0,04/05/2013,7630.8,11160.0,24/02/2016
59000104,0,0,0,0,2,13,,04/05/2013,0.0,27500.0,19/09/2014
59000822,0,0,0,0,1,10,,04/05/2013,0.0,,09/08/2014
54987215,0,0,0,0,35,10,27500.0,03/05/2013,10206.0,27275.0,04/01/2016
54983198,1,0,0,1,31,10,94600.0,02/05/2013,10545.6,85760.0,21/11/2015
54991585,0,0,0,0,26,10,85800.0,02/05/2013,0.0,40886.0,25/03/2016
54991585,0,0,0,0,1,10,85800.0,02/05/2013,48548.4,41755.0,25/03/2016
58989777,0,0,0,0,12,10,73700.0,02/05/2013,56402.4,67796.0,22/12/2015
58987210,0,0,0,0,4,10,44000.0,02/05/2013,0.0,5767.0,21/12/2013
54990550,0,0,0,0,31,10,35310.0,02/05/2013,-51.6,3577.0,14/02/2016
54988666,4,0,0,57,32,10,,02/05/2013,12346.8,33815.0,04/10/2016
54986508,0,0,0,0,36,13,,02/05/2013,0.0,35500.0,24/01/2016
58985599,0,0,0,0,35,10,,02/05/2013,48208.8,40674.0,23/11/2015
58987077,0,0,0,0,0,6,,02/05/2013,0.0,16490.0,23/04/2014
58989777,0,0,0,0,22,10,,02/05/2013,0.0,67796.0,18/11/2014
58999263,0,0,0,0,3,0,,01/05/2013,326992.8,600500.0,
59002472,0,0,0,0,35,10,,01/05/2013,243.6,23203.0,02/12/2016
58999263,0,0,0,0,27,1,,01/05/2013,265863.6,600500.0,14/12/2013
59005448,0,0,0,0,35,10,,01/05/2013,0.0,,
54983934,0,0,0,0,33,10,,30/04/2013,44679.6,38975.0,26/12/2015
58997314,0,0,0,0,19,2,,30/04/2013,385566.0,332000.0,29/08/2015
58993847,1,2,3,570,12,10,,29/04/2013,0.0,97841.0,
58984645,0,0,0,0,0,6,,29/04/2013,0.0,21000.0,23/06/2014
58995594,0,0,0,0,0,6,,29/04/2013,0.0,28400.0,23/06/2014
58987097,0,0,0,0,9,10,12100.0,28/04/2013,10160.4,13183.0,20/02/2016
58987426,0,0,0,0,34,10,11000.0,28/04/2013,960.0,11218.0,15/03/2016
58987097,0,0,0,0,27,10,,28/04/2013,0.0,13183.0,26/06/2015
58990724,3,0,0,45,30,10,11550.0,27/04/2013,6872.4,25407.0,01/03/2016
58984702,0,0,0,0,30,10,,27/04/2013,0.0,40315.0,10/06/2015
58989056,0,0,0,0,31,10,,27/04/2013,931.2,20423.0,11/08/2015
58986566,0,0,0,0,4,2,,27/04/2013,1036491.6,1063500.0,14/02/2016
59004680,2,0,0,2,34,10,230175.0,26/04/2013,14362.8,98095.0,30/04/2016
54989680,0,1,0,50,32,10,144100.0,24/04/2013,19614.0,39416.0,25/12/2015
58983271,0,0,0,0,10,12,,24/04/2013,0.0,,13/03/2015
54984047,0,0,0,0,29,5,,24/04/2013,185770.8,255253.0,
58992344,0,0,0,0,33,10,,24/04/2013,-1.2,20218.0,11/08/2015
58997607,1,0,0,15,30,10,77000.0,23/04/2013,240938.4,201282.0,11/01/2015
58994299,0,0,0,0,14,10,11000.0,23/04/2013,0.0,11880.0,18/05/2015
58984702,0,0,0,0,29,10,,23/04/2013,432.0,12440.0,24/08/2015
54983232,0,0,0,0,15,8,,23/04/2013,229024.8,281120.0,
58989284,0,0,0,0,31,10,214500.0,22/04/2013,159728.4,133607.0,30/10/2015
54992408,0,0,0,0,36,10,11000.0,21/04/2013,76662.0,64385.0,04/08/2016
54991626,0,0,0,0,0,6,,18/04/2013,0.0,17000.0,21/02/2014
54983353,0,0,0,0,26,5,,17/04/2013,0.0,50500.0,26/04/2015
58998105,0,0,0,0,16,13,,17/04/2013,0.0,82356.0,24/06/2014
58983868,0,0,0,0,5,10,126500.0,16/04/2013,34465.2,58969.0,27/10/2015
54991294,2,0,0,30,34,10,14300.0,16/04/2013,12963.6,14681.0,24/02/2016
58990724,0,0,0,0,14,5,,16/04/2013,0.0,80500.0,23/04/2014
59005303,0,0,0,0,25,10,,16/04/2013,0.0,41747.0,05/09/2015
54988244,0,0,0,0,0,6,,16/04/2013,0.0,33400.0,23/06/2014
54988052,0,0,0,0,25,5,,16/04/2013,0.0,250500.0,
58983868,0,0,0,0,19,10,,16/04/2013,0.0,58969.0,24/06/2015
54989030,0,0,0,0,32,1,,15/04/2013,225511.2,338500.0,25/10/2015
58991820,0,0,0,0,9,6,,15/04/2013,0.0,27800.0,22/12/2013
58988933,0,0,0,0,29,10,,15/04/2013,5888.4,50418.0,09/08/2015
59001692,0,0,0,0,35,13,,14/04/2013,9633.6,71280.0,24/01/2016
58983822,0,0,0,0,9,6,,14/04/2013,0.0,28400.0,22/12/2013
54987865,0,0,0,0,0,6,,14/04/2013,0.0,61915.0,21/02/2014
54985569,0,0,0,0,18,13,,14/04/2013,0.0,45500.0,24/11/2014
58994299,0,0,0,0,9,6,,13/04/2013,0.0,20490.0,22/12/2013
58993803,0,0,0,0,3,5,,12/04/2013,0.0,200500.0,16/05/2015
58991302,0,0,0,0,0,6,,12/04/2013,0.0,22000.0,24/08/2014
58992082,0,0,0,0,25,5,,12/04/2013,354070.8,450500.0,22/01/2016
54985215,0,0,0,0,24,10,,11/04/2013,4338.0,46980.0,10/02/2015
58993402,0,0,0,0,26,13,,11/04/2013,0.0,40004.0,30/11/2015
58992060,0,0,0,0,29,10,49500.0,10/04/2013,49821.6,42018.0,25/01/2016
58984937,0,0,0,0,26,19,,10/04/2013,140462.4,210500.0,25/10/2015
54983229,0,0,0,0,24,10,,10/04/2013,151706.4,,21/10/2015
58995950,0,0,0,0,1,6,,09/04/2013,0.0,20500.0,06/07/2014
58995950,0,0,0,0,1,6,,09/04/2013,0.0,14500.0,06/07/2014
59001188,0,0,0,0,28,10,115500.0,08/04/2013,88164.0,110736.0,20/02/2016
58984798,0,0,0,0,15,10,73700.0,08/04/2013,-105.6,28470.0,12/03/2014
54992154,0,0,0,0,33,5,,08/04/2013,69741.6,150500.0,22/03/2016
58998876,0,0,0,0,0,6,,08/04/2013,0.0,9500.0,23/04/2014
54985929,5,0,0,145,26,1,,06/04/2013,358713.6,527500.0,17/11/2015
54987489,0,0,0,0,14,5,,06/04/2013,0.0,170500.0,23/06/2014
54986029,0,0,0,0,1,6,,06/04/2013,0.0,26390.0,21/02/2014
54984201,0,0,0,0,32,10,,06/04/2013,24597.6,20998.0,19/12/2015
54984680,1,0,0,5,35,10,34100.0,05/04/2013,1.2,24400.0,12/01/2015
58998275,3,0,0,65,29,10,27500.0,05/04/2013,32124.0,30264.0,01/03/2016
58985578,0,0,0,0,31,10,,05/04/2013,29992.8,66160.0,23/07/2015
58994549,0,0,0,0,19,1,,05/04/2013,62010.0,110500.0,
58986950,0,0,0,0,12,10,26400.0,04/04/2013,0.0,25092.0,21/04/2014
58996991,1,0,0,1,35,10,55000.0,02/04/2013,34864.8,32486.0,06/04/2016
58991722,0,0,0,0,2,10,34100.0,02/04/2013,0.0,28550.0,05/04/2015
58991722,0,0,0,0,27,10,34100.0,02/04/2013,0.0,28550.0,05/04/2015
54990031,0,0,0,0,34,10,,02/04/2013,3081.6,26500.0,16/11/2015
58991085,0,0,0,0,18,13,,02/04/2013,0.0,32800.0,26/07/2014
58991395,0,0,0,0,6,7,,02/04/2013,0.0,250500.0,07/09/2013
54989125,0,0,0,0,34,1,,02/04/2013,228957.6,380500.0,25/10/2015
58983865,0,0,0,0,1,10,28600.0,01/04/2013,0.0,1287.0,
54986068,0,0,0,0,33,10,321200.0,31/03/2013,346260.0,289050.0,28/11/2015
58998624,0,0,0,0,33,10,99000.0,31/03/2013,8647.2,60470.0,23/11/2015
59000457,1,0,0,1,33,10,13200.0,31/03/2013,0.0,12206.0,23/04/2015
58993422,0,0,0,0,9,6,,31/03/2013,0.0,11000.0,22/12/2013
58989709,0,0,0,0,32,10,,31/03/2013,0.0,20495.0,13/06/2015
58990958,0,0,0,0,33,10,,30/03/2013,31488.0,32744.0,12/09/2015
54984913,1,0,0,15,35,10,181500.0,29/03/2013,103908.0,105244.0,04/04/2016
58998105,0,0,0,0,34,10,99000.0,29/03/2013,16141.2,35215.0,28/12/2015
58998105,0,0,0,0,2,10,66000.0,29/03/2013,11371.2,35215.0,29/08/2015
58993803,0,0,0,0,29,2,,29/03/2013,1303930.8,2456120.0,15/03/2016
58989402,0,0,0,0,1,10,,28/03/2013,-2.4,13300.0,13/01/2014
59000414,0,0,0,0,3,10,185900.0,27/03/2013,68722.8,127651.0,19/02/2016
58997904,0,0,0,0,5,10,137500.0,27/03/2013,0.0,3319.0,08/10/2013
59005255,0,0,0,0,36,10,60500.0,27/03/2013,13161.6,39220.0,20/04/2016
58988933,0,0,0,0,30,10,,27/03/2013,10766.4,65019.0,30/09/2015
59000414,0,0,0,0,32,10,,27/03/2013,0.0,127651.0,22/11/2015
58991194,0,0,0,0,16,10,,27/03/2013,0.0,,
58996172,0,0,0,0,9,7,,27/03/2013,0.0,95500.0,27/03/2013
58989774,0,0,0,0,8,10,91300.0,26/03/2013,43545.6,83418.0,21/12/2015
58983376,0,0,0,0,27,10,42900.0,26/03/2013,-3.6,7500.0,17/04/2015
58989774,0,0,0,0,24,10,,26/03/2013,0.0,83418.0,18/02/2015
58989774,0,0,0,0,1,6,,26/03/2013,0.0,78500.0,21/11/2013
59000868,0,0,0,0,30,8,,25/03/2013,602192.4,400500.0,29/12/2015
54983470,0,0,0,0,8,6,,25/03/2013,0.0,26500.0,21/11/2013
58986623,0,0,0,0,35,10,57200.0,24/03/2013,23658.0,36334.0,15/01/2016
58991614,0,0,0,0,21,13,,24/03/2013,0.0,44500.0,31/03/2015
